,Category,ID,Message,Unknown,Clean_message,Tagged_message
855,disease_signs_or_symptoms,'460597855611154433',"""If you have symptoms consistent with a cold AND exposure via travel to Middle East, that's when we'd entertain possibility of #MERS.""",,"""If you have symptoms consistent with a cold AND exposure via travel to Middle East, that's when we'd entertain possibility of #MERS.""","[('``', '``'), ('If', 'IN'), ('you', 'PRP'), ('have', 'VBP'), ('symptoms', 'NNS'), ('consistent', 'JJ'), ('with', 'IN'), ('a', 'DT'), ('cold', 'JJ'), ('AND', 'CC'), ('exposure', 'NN'), ('via', 'IN'), ('travel', 'NN'), ('to', 'TO'), ('Middle', 'NNP'), ('East', 'NNP'), (',', ','), ('that', 'IN'), (""'s"", 'POS'), ('when', 'WRB'), ('we', 'PRP'), (""'d"", 'MD'), ('entertain', 'VB'), ('possibility', 'NN'), ('of', 'IN'), ('#', '#'), ('MERS', 'NNP'), ('.', '.'), (""''"", ""''"")]"
856,disease_signs_or_symptoms,'460598320629829632',Latest: 2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/7kF7aVa81t #TechNews,,Latest: 2 in Florida Show Symptoms of Deadly Middle Eastern Virus  #TechNews,"[('Latest', 'JJS'), (':', ':'), ('2', 'CD'), ('in', 'IN'), ('Florida', 'NNP'), ('Show', 'NNP'), ('Symptoms', 'NNP'), ('of', 'IN'), ('Deadly', 'NNP'), ('Middle', 'NNP'), ('Eastern', 'NNP'), ('Virus', 'NNP'), ('#', '#'), ('TechNews', 'NNP')]"
857,disease_signs_or_symptoms,'460600127241981952',RT @Seuchen_Kompass: #mers Patient with respiratory symptoms and travel history under CHP investigation http://t.co/hdHa8uL8Wx,, _Kompass: #mers Patient with respiratory symptoms and travel history under CHP investigation ,"[('_Kompass', 'NN'), (':', ':'), ('#', '#'), ('mers', 'NNS'), ('Patient', 'NNP'), ('with', 'IN'), ('respiratory', 'NN'), ('symptoms', 'NNS'), ('and', 'CC'), ('travel', 'NN'), ('history', 'NN'), ('under', 'IN'), ('CHP', 'NNP'), ('investigation', 'NN')]"
858,disease_signs_or_symptoms,'460601811574214657',RT @BigBoi: RT .@rawdawgbuffalo: Two hospital workers showing signs of deadly MERS virus in Florida http://t.co/j3h5bek5Se,,   . Two hospital workers showing signs of deadly MERS virus in Florida ,"[('.', '.'), ('Two', 'CD'), ('hospital', 'JJ'), ('workers', 'NNS'), ('showing', 'VBG'), ('signs', 'NNS'), ('of', 'IN'), ('deadly', 'RB'), ('MERS', 'NNP'), ('virus', 'NN'), ('in', 'IN'), ('Florida', 'NNP')]"
859,disease_signs_or_symptoms,'460602557572718593',"MERS patient has no symptoms, released from Indiana hospital",,"MERS patient has no symptoms, released from Indiana hospital","[('MERS', 'NNS'), ('patient', 'VBD'), ('has', 'VBZ'), ('no', 'DT'), ('symptoms', 'NNS'), (',', ','), ('released', 'VBN'), ('from', 'IN'), ('Indiana', 'NNP'), ('hospital', 'NN')]"
860,disease_signs_or_symptoms,'460604922065477632',Iran: Returning pilgrims with cold symptoms should seek medical care #MERS http://t.co/iN7PDJx3dZ,,Iran: Returning pilgrims with cold symptoms should seek medical care #MERS ,"[('Iran', 'NNP'), (':', ':'), ('Returning', 'NNP'), ('pilgrims', 'NNS'), ('with', 'IN'), ('cold', 'JJ'), ('symptoms', 'NNS'), ('should', 'MD'), ('seek', 'VB'), ('medical', 'JJ'), ('care', 'NN'), ('#', '#'), ('MERS', 'NNP')]"
861,disease_signs_or_symptoms,'460606415548080128',RT @theinquisitr: MERS Virus Symptoms Being Spread By Muslims Drinking Camel Urine? http://t.co/FHln8gsUd5 http://t.co/GfTQPUfoC7,,  MERS Virus Symptoms Being Spread By Muslims Drinking Camel Urine?  ,"[('MERS', 'NNS'), ('Virus', 'NNP'), ('Symptoms', 'NNP'), ('Being', 'NNP'), ('Spread', 'NNP'), ('By', 'NNP'), ('Muslims', 'NNP'), ('Drinking', 'NNP'), ('Camel', 'NNP'), ('Urine', 'NNP'), ('?', '.')]"
862,disease_signs_or_symptoms,'460611823717584896',"MERS patient has no symptoms, released from Indiana hospital â€“ Chicago Sun-Times: ABC News MERS patient has no... http://t.co/pIVvHazope",,"MERS patient has no symptoms, released from Indiana hospital  Chicago Sun-Times: ABC News MERS patient has no... ","[('MERS', 'NNS'), ('patient', 'VBD'), ('has', 'VBZ'), ('no', 'DT'), ('symptoms', 'NNS'), (',', ','), ('released', 'VBN'), ('from', 'IN'), ('Indiana', 'NNP'), ('hospital', 'NN'), ('Chicago', 'NNP'), ('Sun-Times', 'NNP'), (':', ':'), ('ABC', 'NNP'), ('News', 'NNP'), ('MERS', 'NNP'), ('patient', 'NN'), ('has', 'VBZ'), ('no', 'DT'), ('...', ':')]"
863,disease_signs_or_symptoms,'460615757945004033',RT @shelbylaneMD: 2 in Florida Show Symptoms of Deadly Middle Eastern Virus: Two healthcare workers at an Orlando-area hospital ... http://â€¦,,  2 in Florida Show Symptoms of Deadly Middle Eastern Virus: Two healthcare workers at an Orlando-area hospital ... ,"[('2', 'LS'), ('in', 'IN'), ('Florida', 'NNP'), ('Show', 'NNP'), ('Symptoms', 'NNP'), ('of', 'IN'), ('Deadly', 'NNP'), ('Middle', 'NNP'), ('Eastern', 'NNP'), ('Virus', 'NNP'), (':', ':'), ('Two', 'CD'), ('healthcare', 'JJ'), ('workers', 'NNS'), ('at', 'IN'), ('an', 'DT'), ('Orlando-area', 'NNP'), ('hospital', 'NN'), ('...', ':')]"
864,disease_signs_or_symptoms,'460618912355192832',"2 #HCWs have flu-like symptoms. So? Not #MERS CoV lab-positive yet. Clearly, not all MERS-CoV positive people get ""MERS"". Patience.",,"2 #HCWs have flu-like symptoms. So? Not #MERS CoV lab-positive yet. Clearly, not all MERS-CoV positive people get ""MERS"". Patience.","[('2', 'LS'), ('#', '#'), ('HCWs', 'NNP'), ('have', 'VBP'), ('flu-like', 'JJ'), ('symptoms', 'NNS'), ('.', '.'), ('So', 'RB'), ('?', '.'), ('Not', 'RB'), ('#', '#'), ('MERS', 'NNS'), ('CoV', 'NNP'), ('lab-positive', 'JJ'), ('yet', 'NN'), ('.', '.'), ('Clearly', 'NNP'), (',', ','), ('not', 'RB'), ('all', 'DT'), ('MERS-CoV', 'NNP'), ('positive', 'JJ'), ('people', 'NNS'), ('get', 'VBP'), ('``', '``'), ('MERS', 'NNS'), (""''"", ""''""), ('.', '.'), ('Patience', 'NNP'), ('.', '.')]"
865,disease_signs_or_symptoms,'460621724329840640',#MERS #Virus Symptoms Being Spread By Muslims Drinking #Camel #Urine?(Video) http://t.co/fpS2I9CnTw #coronavirus http://t.co/Hia4ZWq9ol,,#MERS #Virus Symptoms Being Spread By Muslims Drinking #Camel #Urine?(Video)  #coronavirus ,"[('#', '#'), ('MERS', 'NNS'), ('#', '#'), ('Virus', 'NNP'), ('Symptoms', 'NNP'), ('Being', 'NNP'), ('Spread', 'NNP'), ('By', 'NNP'), ('Muslims', 'NNP'), ('Drinking', 'NNP'), ('#', '#'), ('Camel', 'NNP'), ('#', '#'), ('Urine', 'NNP'), ('?', '.'), ('(', ':'), ('Video', 'NNP'), (')', ':'), ('#', '#'), ('coronavirus', 'NN')]"
866,disease_signs_or_symptoms,'460633090889502720',"MERS: Causes, symptoms, diagnosis, treatments and prevention.  http://t.co/KQWZBOvySU  #MERS #aboutMERS",,"MERS: Causes, symptoms, diagnosis, treatments and prevention.    #MERS #aboutMERS","[('MERS', 'NNS'), (':', ':'), ('Causes', 'NNS'), (',', ','), ('symptoms', 'NNS'), (',', ','), ('diagnosis', 'NN'), (',', ','), ('treatments', 'NNS'), ('and', 'CC'), ('prevention', 'NN'), ('.', '.'), ('#', '#'), ('MERS', 'NNP'), ('#', '#'), ('aboutMERS', 'NNP')]"
867,disease_signs_or_symptoms,'460635416979595265',RT @FredaLolley: 2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/h4vDV6xSuv http://t.co/5FXxhRVxo0,,  2 in Florida Show Symptoms of Deadly Middle Eastern Virus  ,"[('2', 'LS'), ('in', 'IN'), ('Florida', 'NNP'), ('Show', 'NNP'), ('Symptoms', 'NNP'), ('of', 'IN'), ('Deadly', 'NNP'), ('Middle', 'NNP'), ('Eastern', 'NNP'), ('Virus', 'NNP')]"
868,disease_signs_or_symptoms,'460637841606082560',2 in Florida Show Symptoms of Deadly Middle Eastern Virus (via @Pocket) - http://t.co/fFXE0pfDTh,,2 in Florida Show Symptoms of Deadly Middle Eastern Virus (via ) - ,"[('2', 'LS'), ('in', 'IN'), ('Florida', 'NNP'), ('Show', 'NNP'), ('Symptoms', 'NNP'), ('of', 'IN'), ('Deadly', 'NNP'), ('Middle', 'NNP'), ('Eastern', 'NNP'), ('Virus', 'NNP'), ('(', 'NNP'), ('via', 'IN'), (')', 'NNP'), ('-', ':')]"
869,disease_signs_or_symptoms,'460644674919993344',"MERS Virus: MERS INFECTION: Signs You May Have It: Symptoms, Travel Advisory,  Transmission, Treatment, Prevention: ï¿½ http://t.co/Tqcx5ceU2m",,"MERS Virus: MERS INFECTION: Signs You May Have It: Symptoms, Travel Advisory,  Transmission, Treatment, Prevention:  ","[('MERS', 'NNS'), ('Virus', 'NNP'), (':', ':'), ('MERS', 'NNS'), ('INFECTION', 'NN'), (':', ':'), ('Signs', 'NNS'), ('You', 'PRP'), ('May', 'NNP'), ('Have', 'NNP'), ('It', 'NNP'), (':', ':'), ('Symptoms', 'NNP'), (',', ','), ('Travel', 'NNP'), ('Advisory', 'NNP'), (',', ','), ('Transmission', 'NNP'), (',', ','), ('Treatment', 'NNP'), (',', ','), ('Prevention', 'NNP'), (':', ':')]"
870,disease_signs_or_symptoms,'460644774887063552',#MERS new virus can be deadly but its not an epidemic  fever and cough r symptoms NBC4 at 5p,,#MERS new virus can be deadly but its not an epidemic  fever and cough r symptoms NBC4 at 5p,"[('#', '#'), ('MERS', 'NNS'), ('new', 'JJ'), ('virus', 'NN'), ('can', 'MD'), ('be', 'VB'), ('deadly', 'RB'), ('but', 'CC'), ('its', 'PRP$'), ('not', 'RB'), ('an', 'DT'), ('epidemic', 'JJ'), ('fever', 'NN'), ('and', 'CC'), ('cough', 'IN'), ('r', 'NN'), ('symptoms', 'NNS'), ('NBC4', 'NNP'), ('at', 'IN'), ('5p', 'CD')]"
871,disease_signs_or_symptoms,'460645574945939456',RT @DailyHealthTips: MERS : Symptoms &amp, Treatment http://t.co/V01SmesyFG  #MERSSymptoms #MERS http://t.co/BNdOMMlnfR,  MERS : Symptoms &amp,"[('MERS', 'NNS'), (':', ':'), ('Symptoms', 'NNS'), ('&', 'CC'), ('amp', 'VB')]"
872,disease_signs_or_symptoms,'460646619395141632',"Which 1 is ""middle east respiratory syndrome""? Deadly disease sha",,"Which 1 is ""middle east respiratory syndrome""? Deadly disease sha","[('Which', 'WDT'), ('1', 'CD'), ('is', 'VBZ'), ('``', '``'), ('middle', 'JJ'), ('east', 'NN'), ('respiratory', 'NN'), ('syndrome', 'NN'), (""''"", ""''""), ('?', '.'), ('Deadly', 'NNP'), ('disease', 'NN'), ('sha', 'NN')]"
873,disease_signs_or_symptoms,'460660331946078208',#MERS symptoms include fever cough and shortness of breath.,,#MERS symptoms include fever cough and shortness of breath.,"[('#', '#'), ('MERS', 'NNS'), ('symptoms', 'NNS'), ('include', 'VBP'), ('fever', 'RB'), ('cough', 'IN'), ('and', 'CC'), ('shortness', 'NN'), ('of', 'IN'), ('breath', 'NN'), ('.', '.')]"
874,disease_signs_or_symptoms,'460670055655940097',RT @CIDRAP: Official: US #MERS patient's first symptoms preceded travel http://t.co/Da45qPwrUq,,  Official: US #MERS patient's first symptoms preceded travel ,"[('Official', 'JJ'), (':', ':'), ('US', 'PRP'), ('#', '#'), ('MERS', 'NNS'), ('patient', 'NN'), (""'s"", 'POS'), ('first', 'JJ'), ('symptoms', 'NNS'), ('preceded', 'VBN'), ('travel', 'NN')]"
875,disease_signs_or_symptoms,'460671043456466944',RT @FluTrackers: Crespo: Says Canada contact has no symptoms and his tests are pending #coronavirus #MERS,,  Crespo: Says Canada contact has no symptoms and his tests are pending #coronavirus #MERS,"[('Crespo', 'NNP'), (':', ':'), ('Says', 'VBZ'), ('Canada', 'NNP'), ('contact', 'NN'), ('has', 'VBZ'), ('no', 'DT'), ('symptoms', 'NNS'), ('and', 'CC'), ('his', 'PRP$'), ('tests', 'NNS'), ('are', 'VBP'), ('pending', 'VBG'), ('#', '#'), ('coronavirus', 'NN'), ('#', '#'), ('MERS', 'NNP')]"
876,disease_signs_or_symptoms,'460671958909071360',MERS Virus Symptoms Not A Global Epidemic Yet http://t.co/seVJu41wnS via @theinquisitr,,MERS Virus Symptoms Not A Global Epidemic Yet  via ,"[('MERS', 'NNS'), ('Virus', 'NNP'), ('Symptoms', 'NNP'), ('Not', 'NNP'), ('A', 'NNP'), ('Global', 'NNP'), ('Epidemic', 'NNP'), ('Yet', 'NNP'), ('via', 'IN')]"
877,disease_signs_or_symptoms,'460673251182919680',"RT @MackayIM: ""The majority of the infected healthcare workers presented with no or minor symptoms""  Rcnt #MERS cases as of 24-Apr. http://â€¦",,"  ""The majority of the infected healthcare workers presented with no or minor symptoms""  Rcnt #MERS cases as of 24-Apr. ","[('``', '``'), ('The', 'DT'), ('majority', 'NN'), ('of', 'IN'), ('the', 'DT'), ('infected', 'VBN'), ('healthcare', 'NN'), ('workers', 'NNS'), ('presented', 'VBD'), ('with', 'IN'), ('no', 'DT'), ('or', 'CC'), ('minor', 'CC'), ('symptoms', 'NNS'), (""''"", ""''""), ('Rcnt', 'NNP'), ('#', '#'), ('MERS', 'NNP'), ('cases', 'NNS'), ('as', 'IN'), ('of', 'IN'), ('24-Apr', 'CD'), ('.', '.')]"
878,disease_signs_or_symptoms,'460673885059678208',What are the symptoms of #MERS?  Asking for a friend.,,What are the symptoms of #MERS?  Asking for a friend.,"[('What', 'WP'), ('are', 'VBP'), ('the', 'DT'), ('symptoms', 'NNS'), ('of', 'IN'), ('#', '#'), ('MERS', 'NNP'), ('?', '.'), ('Asking', 'NNP'), ('for', 'IN'), ('a', 'DT'), ('friend', 'NN'), ('.', '.')]"
879,disease_signs_or_symptoms,'460674493078585344',2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/AjcKZJYAlI,,2 in Florida Show Symptoms of Deadly Middle Eastern Virus ,"[('2', 'LS'), ('in', 'IN'), ('Florida', 'NNP'), ('Show', 'NNP'), ('Symptoms', 'NNP'), ('of', 'IN'), ('Deadly', 'NNP'), ('Middle', 'NNP'), ('Eastern', 'NNP'), ('Virus', 'NNP')]"
880,disease_signs_or_symptoms,'460523427187552257',2 in Florida Show Symptoms of Deadly Middle Eastern Virus,,2 in Florida Show Symptoms of Deadly Middle Eastern Virus,"[('2', 'LS'), ('in', 'IN'), ('Florida', 'NNP'), ('Show', 'NNP'), ('Symptoms', 'NNP'), ('of', 'IN'), ('Deadly', 'NNP'), ('Middle', 'NNP'), ('Eastern', 'NNP'), ('Virus', 'NNP')]"
881,disease_signs_or_symptoms,'460565365693501440',"RT @kakape: If you've been to Arabian peninsula and you have #MERS symptoms, best call health care provider let them know, so they can arraâ€¦",,"  If you've been to Arabian peninsula and you have #MERS symptoms, best call health care provider let them know, so they can arra","[('If', 'IN'), ('you', 'PRP'), (""'ve"", 'VBP'), ('been', 'VBN'), ('to', 'TO'), ('Arabian', 'NNP'), ('peninsula', 'NN'), ('and', 'CC'), ('you', 'PRP'), ('have', 'VBP'), ('#', '#'), ('MERS', 'NNS'), ('symptoms', 'NNS'), (',', ','), ('best', 'JJS'), ('call', 'NN'), ('health', 'NN'), ('care', 'NN'), ('provider', 'NN'), ('let', 'NN'), ('them', 'PRP'), ('know', 'VBP'), (',', ','), ('so', 'RB'), ('they', 'PRP'), ('can', 'MD'), ('arra', 'VB')]"
882,disease_signs_or_symptoms,'460585739470663680',"#Qatar Saudi Arabia finds another 32 MERS cases as disease spreads: In humans, MERS cause coughing, fever and ... http://t.co/Annhu08Wy4",,"#Qatar Saudi Arabia finds another 32 MERS cases as disease spreads: In humans, MERS cause coughing, fever and ... ","[('#', '#'), ('Qatar', 'NNP'), ('Saudi', 'NNP'), ('Arabia', 'NNP'), ('finds', 'VBZ'), ('another', 'DT'), ('32', 'CD'), ('MERS', 'NNS'), ('cases', 'NNS'), ('as', 'IN'), ('disease', 'NN'), ('spreads', 'NNS'), (':', ':'), ('In', 'IN'), ('humans', 'NNS'), (',', ','), ('MERS', 'NNP'), ('cause', 'NN'), ('coughing', 'VBG'), (',', ','), ('fever', 'RB'), ('and', 'CC'), ('...', ':')]"
883,disease_signs_or_symptoms,'460566672089178112',MERS Virus Symptoms Warnings Protested In Saudi Arabia By Kissing Camels http://t.co/FHDrDjZbVD via Patrick Frye,,MERS Virus Symptoms Warnings Protested In Saudi Arabia By Kissing Camels  via Patrick Frye,"[('MERS', 'NNS'), ('Virus', 'NNP'), ('Symptoms', 'NNP'), ('Warnings', 'NNP'), ('Protested', 'NNP'), ('In', 'NNP'), ('Saudi', 'NNP'), ('Arabia', 'NNP'), ('By', 'NNP'), ('Kissing', 'NNP'), ('Camels', 'NNP'), ('via', 'IN'), ('Patrick', 'NNP'), ('Frye', 'NNP')]"
884,disease_transmission,'460397076900487168',Deadly respiratory disease MERS hits US for the first time http://t.co/xfy5M9MNuZ,,Deadly respiratory disease MERS hits US for the first time ,"[('Deadly', 'RB'), ('respiratory', 'JJ'), ('disease', 'NN'), ('MERS', 'NNS'), ('hits', 'NNS'), ('US', 'PRP'), ('for', 'IN'), ('the', 'DT'), ('first', 'JJ'), ('time', 'NN')]"
885,disease_transmission,'460398364228874240',RT @BloombergNews: Camel snot blamed for transmission of deadly MERS virus http://t.co/hXSadRTpPC,,  Camel snot blamed for transmission of deadly MERS virus ,"[('Camel', 'NNP'), ('snot', 'VBD'), ('blamed', 'VBN'), ('for', 'IN'), ('transmission', 'NN'), ('of', 'IN'), ('deadly', 'RB'), ('MERS', 'NNP'), ('virus', 'NN')]"
886,disease_transmission,'460398876827320320',RT @TomP_FOX28: #MERS in INDIANA:  How contagious is the virus?  IU Chemistry Professor says there are still a lot of questions... http://tâ€¦,, _FOX28: #MERS in INDIANA:  How contagious is the virus?  IU Chemistry Professor says there are still a lot of questions... ,"[('_FOX28', 'NNP'), (':', ':'), ('#', '#'), ('MERS', 'NNS'), ('in', 'IN'), ('INDIANA', 'NNP'), (':', ':'), ('How', 'WRB'), ('contagious', 'JJ'), ('is', 'VBZ'), ('the', 'DT'), ('virus', 'NN'), ('?', '.'), ('IU', 'NNP'), ('Chemistry', 'NNP'), ('Professor', 'NNP'), ('says', 'VBZ'), ('there', 'RB'), ('are', 'VBP'), ('still', 'RB'), ('a', 'DT'), ('lot', 'NN'), ('of', 'IN'), ('questions', 'NNS'), ('...', ':')]"
887,disease_transmission,'460400656780513280',No clear transmission link btwn camels and humans for MERS. 94% Egyptian camels seropositive but no human cases yet. Hmm #asm2014,,No clear transmission link btwn camels and humans for MERS. 94% Egyptian camels seropositive but no human cases yet. Hmm #asm2014,"[('No', 'DT'), ('clear', 'JJ'), ('transmission', 'NN'), ('link', 'NN'), ('btwn', 'NN'), ('camels', 'NNS'), ('and', 'CC'), ('humans', 'NNS'), ('for', 'IN'), ('MERS', 'NNS'), ('.', '.'), ('94', 'CD'), ('%', 'NN'), ('Egyptian', 'JJ'), ('camels', 'NNS'), ('seropositive', 'JJ'), ('but', 'CC'), ('no', 'DT'), ('human', 'NN'), ('cases', 'NNS'), ('yet', 'RB'), ('.', '.'), ('Hmm', 'NNP'), ('#', '#'), ('asm2014', 'NNP')]"
888,disease_transmission,'460403787987816449',RT @FirestormSol: MERS patient in United States significant - marks documented case of human-to-human transmission http://t.co/LIFQSHahex,,  MERS patient in United States significant - marks documented case of human-to-human transmission ,"[('MERS', 'NNS'), ('patient', 'VBD'), ('in', 'IN'), ('United', 'NNP'), ('States', 'NNPS'), ('significant', 'JJ'), ('-', ':'), ('marks', 'NNS'), ('documented', 'VBD'), ('case', 'NN'), ('of', 'IN'), ('human-to-human', 'JJ'), ('transmission', 'NN')]"
889,disease_transmission,'460406612625485824',"The animals are the Typhoid Mary of Middle East Respiratory Syndrome, infectious disease expert says http://t.co/OmOAkVZtB8",,"The animals are the Typhoid Mary of Middle East Respiratory Syndrome, infectious disease expert says ","[('The', 'DT'), ('animals', 'NNS'), ('are', 'VBP'), ('the', 'DT'), ('Typhoid', 'NNP'), ('Mary', 'NNP'), ('of', 'IN'), ('Middle', 'NNP'), ('East', 'NNP'), ('Respiratory', 'NNP'), ('Syndrome', 'NNP'), (',', ','), ('infectious', 'JJ'), ('disease', 'NN'), ('expert', 'NN'), ('says', 'VBZ')]"
890,disease_transmission,'460406652836274176',â€œ@TIME: 2 hospital workers treating MERS patient shows virus-like symptoms http://t.co/2vgtFdlJCiâ€ I heard this may have originated camels,, 2 hospital workers treating MERS patient shows virus-like symptoms  I heard this may have originated camels,"[('2', 'LS'), ('hospital', 'JJ'), ('workers', 'NNS'), ('treating', 'VBG'), ('MERS', 'NNS'), ('patient', 'NN'), ('shows', 'NNS'), ('virus-like', 'JJ'), ('symptoms', 'NNS'), ('I', 'PRP'), ('heard', 'VBP'), ('this', 'DT'), ('may', 'MD'), ('have', 'VB'), ('originated', 'VBN'), ('camels', 'NNS')]"
891,disease_transmission,'460407917741486082',"Saudis Question Mecca Preparedness as MERS Spreads: As MERS virus spreads, Saudis question Mecca preparedness ... http://t.co/Cg57M5bKHL",,"Saudis Question Mecca Preparedness as MERS Spreads: As MERS virus spreads, Saudis question Mecca preparedness ... ","[('Saudis', 'NNP'), ('Question', 'NNP'), ('Mecca', 'NNP'), ('Preparedness', 'NNP'), ('as', 'IN'), ('MERS', 'NNP'), ('Spreads', 'NNP'), (':', ':'), ('As', 'IN'), ('MERS', 'NNS'), ('virus', 'CC'), ('spreads', 'NNS'), (',', ','), ('Saudis', 'NNP'), ('question', 'NN'), ('Mecca', 'NNP'), ('preparedness', 'NN'), ('...', ':')]"
892,disease_transmission,'460409204051025920',RT @theinquisitr: MERS Virus Symptoms Being Spread By Muslims Drinking Camel Urine? http://t.co/FHln8gsUd5 http://t.co/GfTQPUfoC7,,  MERS Virus Symptoms Being Spread By Muslims Drinking Camel Urine?  ,"[('MERS', 'NNS'), ('Virus', 'NNP'), ('Symptoms', 'NNP'), ('Being', 'NNP'), ('Spread', 'NNP'), ('By', 'NNP'), ('Muslims', 'NNP'), ('Drinking', 'NNP'), ('Camel', 'NNP'), ('Urine', 'NNP'), ('?', '.')]"
893,disease_transmission,'460409457361428481',RT @PHE_uk: Risk of #MERS transmission is extremely low but as a precautionary measure we are contacting UK passengers to provide health inâ€¦,, _uk: Risk of #MERS transmission is extremely low but as a precautionary measure we are contacting UK passengers to provide health in,"[('_uk', 'NNP'), (':', ':'), ('Risk', 'NNP'), ('of', 'IN'), ('#', '#'), ('MERS', 'NNP'), ('transmission', 'NN'), ('is', 'VBZ'), ('extremely', 'RB'), ('low', 'JJ'), ('but', 'CC'), ('as', 'IN'), ('a', 'DT'), ('precautionary', 'JJ'), ('measure', 'NN'), ('we', 'PRP'), ('are', 'VBP'), ('contacting', 'VBG'), ('UK', 'NNP'), ('passengers', 'NNS'), ('to', 'TO'), ('provide', 'VB'), ('health', 'NN'), ('in', 'IN')]"
894,disease_transmission,'460409768260423681',RT @RealPoxdoc: Camels easily infected with #MERS and shed large amounts of virus from the nose.  Likely candidate for transmission to humaâ€¦,,  Camels easily infected with #MERS and shed large amounts of virus from the nose.  Likely candidate for transmission to huma,"[('Camels', 'NNS'), ('easily', 'RB'), ('infected', 'VBN'), ('with', 'IN'), ('#', '#'), ('MERS', 'NNS'), ('and', 'CC'), ('shed', 'VBD'), ('large', 'JJ'), ('amounts', 'NNS'), ('of', 'IN'), ('virus', 'NN'), ('from', 'IN'), ('the', 'DT'), ('nose', 'NN'), ('.', '.'), ('Likely', 'NNP'), ('candidate', 'NN'), ('for', 'IN'), ('transmission', 'NN'), ('to', 'TO'), ('huma', 'VB')]"
895,disease_transmission,'460410242791378944',"RT @lisaschnirring: CDC is reporting secondary #MERS transmission in Illinois close contact of 1st US case, based on serology testing 1/2",,"  CDC is reporting secondary #MERS transmission in Illinois close contact of 1st US case, based on serology testing 1/2","[('CDC', 'NNP'), ('is', 'VBZ'), ('reporting', 'VBG'), ('secondary', 'JJ'), ('#', '#'), ('MERS', 'NNP'), ('transmission', 'NN'), ('in', 'IN'), ('Illinois', 'NNP'), ('close', 'NN'), ('contact', 'NN'), ('of', 'IN'), ('1st', 'CD'), ('US', 'NNP'), ('case', 'NN'), (',', ','), ('based', 'VBN'), ('on', 'IN'), ('serology', 'NN'), ('testing', 'NN'), ('1/2', 'CD')]"
896,disease_transmission,'460410307178168320',RT @jokhdarh: @jokhdarh because we don't have vaccine and no treatment for MERS-CoV then we have to fight to break the chain of transmissioâ€¦,,   because we don't have vaccine and no treatment for MERS-CoV then we have to fight to break the chain of transmissio,"[('because', 'IN'), ('we', 'PRP'), ('do', 'VBP'), (""n't"", 'RB'), ('have', 'VB'), ('vaccine', 'VBN'), ('and', 'CC'), ('no', 'DT'), ('treatment', 'NN'), ('for', 'IN'), ('MERS-CoV', 'NN'), ('then', 'RB'), ('we', 'PRP'), ('have', 'VBP'), ('to', 'TO'), ('fight', 'NN'), ('to', 'TO'), ('break', 'VB'), ('the', 'DT'), ('chain', 'NN'), ('of', 'IN'), ('transmissio', 'NN')]"
897,disease_transmission,'460411412528254976',Deadly respiratory disease MERS spreads to Iran - Fox News : http://t.co/CvdC9q4cDs | #Iran,,Deadly respiratory disease MERS spreads to Iran - Fox News :  | #Iran,"[('Deadly', 'RB'), ('respiratory', 'JJ'), ('disease', 'NN'), ('MERS', 'NNS'), ('spreads', 'NNS'), ('to', 'TO'), ('Iran', 'NNP'), ('-', ':'), ('Fox', 'NNP'), ('News', 'NNP'), (':', ':'), ('|', ':'), ('#', '#'), ('Iran', 'NNP')]"
898,disease_transmission,'460411786454245377',RT @CBNNews: Illinois man who contracted the mysterious MERS virus believed to be 1st case of person-to-person transmission in US. http://tâ€¦,,  Illinois man who contracted the mysterious MERS virus believed to be 1st case of person-to-person transmission in US. ,"[('Illinois', 'NNP'), ('man', 'NN'), ('who', 'WP'), ('contracted', 'VBN'), ('the', 'DT'), ('mysterious', 'JJ'), ('MERS', 'NNS'), ('virus', 'VBZ'), ('believed', 'VBN'), ('to', 'TO'), ('be', 'VB'), ('1st', 'CD'), ('case', 'NN'), ('of', 'IN'), ('person-to-person', 'NN'), ('transmission', 'NN'), ('in', 'IN'), ('US', 'NNP'), ('.', '.')]"
899,disease_transmission,'460412225384353792',"@MackayIM @FLAHAULT Step by step,moving forward to demonstrate Camel&gt;Human #MERS transmission and camels possible reservoir of contamination",,"  Step by step,moving forward to demonstrate Camel>Human #MERS transmission and camels possible reservoir of contamination","[(u'Step', 'NNP'), (u'by', 'IN'), (u'step', 'NN'), (u',', ','), (u'moving', 'VBG'), (u'forward', 'RB'), (u'to', 'TO'), (u'demonstrate', 'VB'), (u'Camel', 'NNP'), (u'>', 'NNP'), (u'Human', 'NNP'), (u'#', '#'), (u'MERS', 'NNP'), (u'transmission', 'NN'), (u'and', 'CC'), (u'camels', 'NNS'), (u'possible', 'JJ'), (u'reservoir', 'NN'), (u'of', 'IN'), (u'contamination', 'NN')]"
